date,team,opponent,goals_scored,goals_conceded,season,league,home,country
2017-05-06,Watford,Leicester,0,3,2016,E0,0,England
2017-05-06,Crystal Palace,Man City,0,5,2016,E0,0,England
2017-05-06,Everton,Swansea,0,1,2016,E0,0,England
2017-05-07,Man United,Arsenal,0,2,2016,E0,0,England
2017-05-07,Southampton,Liverpool,0,0,2016,E0,0,England
2017-05-08,Middlesbrough,Chelsea,0,3,2016,E0,0,England
2017-05-10,Arsenal,Southampton,2,0,2016,E0,0,England
2017-05-12,Watford,Everton,0,1,2016,E0,0,England
2017-05-12,Chelsea,West Brom,1,0,2016,E0,0,England
2017-05-13,Burnley,Bournemouth,1,2,2016,E0,0,England
2017-05-13,Leicester,Man City,1,2,2016,E0,0,England
2017-05-13,Southampton,Middlesbrough,2,1,2016,E0,0,England
2017-05-13,Arsenal,Stoke,4,1,2016,E0,0,England
2017-05-13,Swansea,Sunderland,2,0,2016,E0,0,England
2017-05-14,Hull,Crystal Palace,0,4,2016,E0,0,England
2017-05-14,Man United,Tottenham,1,2,2016,E0,0,England
2017-05-14,Liverpool,West Ham,4,0,2016,E0,0,England
2017-05-15,Watford,Chelsea,3,4,2016,E0,0,England
2017-05-16,Sunderland,Arsenal,0,2,2016,E0,0,England
2017-05-16,West Brom,Man City,1,3,2016,E0,0,England
2017-05-17,Man United,Southampton,0,0,2016,E0,0,England
2017-05-18,Tottenham,Leicester,6,1,2016,E0,0,England
2017-05-21,Everton,Arsenal,1,3,2016,E0,0,England
2017-05-21,West Ham,Burnley,2,1,2016,E0,0,England
2017-05-21,Sunderland,Chelsea,1,5,2016,E0,0,England
2017-05-21,Tottenham,Hull,7,1,2016,E0,0,England
2017-05-21,Bournemouth,Leicester,1,1,2016,E0,0,England
2017-05-21,Middlesbrough,Liverpool,0,3,2016,E0,0,England
2017-05-21,Crystal Palace,Man United,0,2,2016,E0,0,England
2017-05-21,Stoke,Southampton,1,0,2016,E0,0,England
2017-05-21,West Brom,Swansea,1,2,2016,E0,0,England
2017-05-21,Man City,Watford,5,0,2016,E0,0,England
2015-08-08,Aston Villa,Bournemouth,1,0,2015,E0,0,England
2015-08-08,Swansea,Chelsea,2,2,2015,E0,0,England
2015-08-08,Watford,Everton,2,2,2015,E0,0,England
2015-08-08,Sunderland,Leicester,2,4,2015,E0,0,England
2015-08-08,Tottenham,Man United,0,1,2015,E0,0,England
2015-08-08,Crystal Palace,Norwich,3,1,2015,E0,0,England
2015-08-09,West Ham,Arsenal,2,0,2015,E0,0,England
2015-08-09,Southampton,Newcastle,2,2,2015,E0,0,England
2015-08-09,Liverpool,Stoke,1,0,2015,E0,0,England
2015-08-10,Man City,West Brom,3,0,2015,E0,0,England
2015-08-14,Man United,Aston Villa,1,0,2015,E0,0,England
2015-08-15,Everton,Southampton,3,0,2015,E0,0,England
2015-08-15,Norwich,Sunderland,3,1,2015,E0,0,England
2015-08-15,Newcastle,Swansea,0,2,2015,E0,0,England
